,Compound,Negative,Neutral,Positive,Tweet Count,User
0,-0.142123,0.81369,0.13182,0.054479999999999994,100,@BBCWorld
1,-0.15636,0.8405100000000002,0.11656000000000001,0.042890000000000005,100,@CBSNews
2,0.035989999999999994,0.8147,0.08281,0.10250000000000002,100,@CNNbrk
3,-0.024568,0.83032,0.09784000000000001,0.07186,100,@FoxNews
4,-0.04135199999999999,0.8640899999999999,0.07588,0.05999000000000001,100,@nytimes
